Time (sec)	L-shell	10 MeV/G	32 MeV/G	100 MeV/G	320 MeV/G	1000 MeV/G	3200 MeV/G	10000 MeV/G	32000 MeV/G	100000 MeV/G	320000 MeV/G
403466705	22.2797	3349.38679	65.49163468	1.391970601	0.027578274	0.000609328	1.34829E-05	3.82285E-07	1.29633E-08	5.89834E-10	2.85834E-11
242664905	22.2826	1420.927721	31.03693655	0.735286367	0.01625336	0.000398408	9.70372E-06	2.95277E-07	1.03218E-08	4.60499E-10	2.0989E-11
403685705	22.3040	108267.8266	1612.034912	26.22202722	0.395428231	0.006685534	0.000112357	2.41072E-06	6.00845E-08	1.97695E-09	6.92467E-11
378584105	22.3053	16.38653141	0.83610257	0.045372295	0.002324979	0.000127783	6.78072E-06	4.00402E-07	2.33145E-08	1.41194E-09	7.22013E-11
359373305	22.3065	678.4498217	19.03742143	0.575553893	0.016267334	0.000502424	1.50774E-05	5.30229E-07	1.95421E-08	8.39306E-10	3.4948E-11
242583305	22.3224	5209.468278	97.26416448	1.976604232	0.037456344	0.000795231	1.70551E-05	4.76786E-07	1.62367E-08	7.53246E-10	3.77035E-11
267617105	22.3254	0.000177494	7.75941E-05	3.43416E-05	1.4724E-05	6.14906E-06	2.22719E-06	6.22865E-07	1.04625E-07	1.02445E-08	5.45624E-10
256978505	22.3257	0.389608349	0.034024108	0.003124512	0.000273596	2.53215E-05	2.26264E-06	2.17075E-07	1.98345E-08	1.76092E-09	1.22538E-10
267634505	22.3292	9.82215E-05	3.65771E-05	1.38575E-05	5.09805E-06	1.86311E-06	6.17079E-07	1.75042E-07	3.48867E-08	4.59584E-09	3.39108E-10
256667705	22.3553	4573.836773	74.82981044	1.335726674	0.022139205	0.000410505	7.58925E-06	1.80796E-07	5.21147E-09	2.10571E-10	9.72454E-12
247524305	22.3556	1589.248406	33.62118632	0.771918982	0.016559893	0.000396208	9.54454E-06	2.94997E-07	1.08644E-08	5.27916E-10	2.6815E-11
279373505	22.3605	279.8052744	8.019697297	0.247650781	0.007172183	0.000228685	7.24792E-06	2.81915E-07	1.23638E-08	6.66768E-10	3.52276E-11
257031305	22.3647	140.7331465	4.966058391	0.187968445	0.006686195	0.000259087	9.84698E-06	4.41498E-07	2.11956E-08	1.17744E-09	6.0737E-11
378311105	22.3664	1148671.993	9007.287061	78.30970054	0.625771822	0.005754749	5.40033E-05	7.17586E-07	1.29113E-08	3.72731E-10	1.35493E-11
331143905	22.3665	1812.97955	36.22307781	0.786348448	0.015904273	0.000357699	8.00242E-06	2.25671E-07	7.41263E-09	3.19694E-10	1.46954E-11
378353705	22.3688	499902.3409	5025.698916	55.73525961	0.57001004	0.006645634	7.84329E-05	1.26673E-06	2.63977E-08	8.24076E-10	3.01728E-11
378580505	22.3732	16755.61793	268.2906242	4.688432417	0.076162382	0.001390575	2.55908E-05	6.19788E-07	1.8601E-08	7.86971E-10	3.72257E-11
334992305	22.3739	2132.17005	47.39131124	1.141735935	0.025688541	0.00064142	1.59751E-05	5.01145E-07	1.83661E-08	8.73235E-10	4.26599E-11
263618105	22.3754	207.31247	6.695718384	0.232381536	0.007561873	0.000268178	9.26924E-06	3.74036E-07	1.57486E-08	7.53982E-10	3.3692E-11
274902305	22.3876	280618.3889	3443.702937	46.42458923	0.579415454	0.00820475	0.000117758	2.28184E-06	5.59492E-08	1.97722E-09	7.83447E-11
267978305	22.3892	44.28440977	1.845649783	0.082155483	0.003436462	0.000154497	6.63998E-06	3.15078E-07	1.44842E-08	7.04056E-10	3.06368E-11
331149905	22.4051	26800.36441	351.5394903	5.055582313	0.067353837	0.001014547	1.54346E-05	3.1498E-07	8.18298E-09	3.13507E-10	1.41396E-11
378354905	22.4100	964049.8357	9181.739153	96.53583828	0.935367073	0.010350921	0.000116074	1.79137E-06	3.59021E-08	1.08623E-09	3.86387E-11
256996505	22.4214	0.026591333	0.005670044	0.001233938	0.000251158	4.77907E-05	6.8042E-06	6.46801E-07	3.7055E-08	1.79138E-09	7.72966E-11
242354705	22.4276	20.78877887	0.951739903	0.046162136	0.00206763	9.44532E-05	3.69888E-06	1.42373E-07	5.32864E-09	2.47102E-10	1.25089E-11
267961505	22.4285	0.023039394	0.007897544	0.00255806	0.000645532	0.000100768	6.89637E-06	2.75729E-07	9.10569E-09	3.7189E-10	1.68775E-11
263656505	22.4311	946.4061386	22.28393401	0.568213332	0.013547465	0.000358169	9.45954E-06	3.13503E-07	1.20155E-08	5.85751E-10	2.87896E-11
260381705	22.4343	106.959487	2.945695651	0.087528573	0.002439595	7.51555E-05	2.32079E-06	8.98585E-08	4.07839E-09	2.40177E-10	1.48321E-11
251246105	22.4410	265175.0687	3105.034395	39.97711004	0.476016131	0.006436889	8.80859E-05	1.62401E-06	3.75312E-08	1.24065E-09	4.61742E-11
267944105	22.4581	698.7607947	14.80791604	0.340527009	0.007311421	0.000174733	4.1823E-06	1.2718E-07	4.55028E-09	2.13742E-10	1.06479E-11
326228105	22.4585	3484.079655	76.17075713	1.806095442	0.040016723	0.000986572	2.4406E-05	7.69211E-07	2.87226E-08	1.40799E-09	7.14769E-11
359397305	22.4606	15545.41616	286.3406465	5.737887788	0.107031703	0.002228443	4.63841E-05	1.23934E-06	3.9728E-08	1.72064E-09	7.91971E-11
411516905	22.4626	1236.837585	27.04572668	0.641260292	0.014210255	0.000350617	8.69553E-06	2.75826E-07	1.04476E-08	5.25926E-10	2.80023E-11
260728505	22.4647	2.052241898	0.126040868	0.008200178	0.00050502	3.31133E-05	2.0821E-06	1.41798E-07	9.19232E-09	5.97263E-10	3.24256E-11
260346905	22.4901	30832.31488	357.0496363	4.550091567	0.053794144	0.000728357	1.01865E-05	1.98649E-07	5.08268E-09	1.94313E-10	8.78366E-12
256666505	22.4944	10485.48344	129.7661135	1.765337926	0.022315968	0.00032297	4.85664E-06	1.02967E-07	2.92193E-09	1.25072E-10	6.36881E-12
267920105	22.4962	12811.75456	176.2647798	2.657340099	0.037147424	0.000586621	9.36568E-06	2.00168E-07	5.42772E-09	2.1539E-10	1.00084E-11
359381105	22.4979	48629464.2	260004.9409	1554.469261	8.496957427	0.054254373	0.000357339	3.4681E-06	4.69141E-08	1.04498E-09	2.9358E-11
279432905	22.5054	5.722409025	0.317395562	0.018677271	0.001037724	6.14167E-05	3.46484E-06	2.10939E-07	1.2176E-08	7.15375E-10	3.62502E-11
267978905	22.5082	30.5787124	1.440723615	0.07226281	0.003409882	0.000171839	8.20708E-06	4.21942E-07	2.03102E-08	9.95864E-10	4.24493E-11
331176305	22.5118	23024.31881	376.6680288	6.725541402	0.111536354	0.002070262	3.83304E-05	9.09986E-07	2.54944E-08	9.49484E-10	3.74302E-11
267899105	22.5119	334.5940202	8.336898171	0.224640323	0.005661981	0.000157657	4.3621E-06	1.49762E-07	5.90782E-09	2.98317E-10	1.56646E-11
359415305	22.5163	0.157000676	0.017984918	0.002150762	0.000245177	2.89017E-05	3.1565E-06	3.33646E-07	2.87395E-08	2.0618E-09	1.05849E-10
326310305	22.5269	146340.2485	1928.226647	27.8451487	0.372341448	0.005618466	8.51851E-05	1.7126E-06	4.28732E-08	1.53062E-09	6.08182E-11
403424705	22.5365	334.6690715	8.569374359	0.237021922	0.00613669	0.000175563	5.0067E-06	1.78512E-07	7.45835E-09	4.08089E-10	2.35306E-11
251507705	22.5387	33699.03863	460.3245222	6.891172358	0.095682194	0.001502226	2.38884E-05	5.09454E-07	1.37386E-08	5.35952E-10	2.3946E-11
347227505	22.5402	16851.49064	245.0941894	3.897672544	0.057483004	0.000953525	1.58721E-05	3.4768E-07	9.45712E-09	3.67938E-10	1.63323E-11
257009105	22.5404	120.623234	5.136644379	0.233504014	0.009977284	0.000457853	2.00739E-05	9.69235E-07	4.50966E-08	2.18752E-09	9.26558E-11
279431705	22.5489	3.673812161	0.214668707	0.013290129	0.000777584	4.83832E-05	2.86806E-06	1.82647E-07	1.09748E-08	6.66181E-10	3.46655E-11
378535505	22.5567	2187.070815	53.92982281	1.437226482	0.035737975	0.000975511	2.59511E-05	8.21945E-07	2.78983E-08	1.13891E-09	4.63613E-11
378354305	22.5766	177664.1118	2202.337045	29.95241556	0.376527033	0.00534252	7.5858E-05	1.42195E-06	3.28724E-08	1.08066E-09	3.9914E-11
351498305	22.5904	320974.8734	2764.569437	26.36458079	0.231627069	0.00234079	2.42601E-05	3.5614E-07	7.05855E-09	2.21479E-10	8.68555E-12
326228705	22.6072	3780.253177	83.38039433	1.994136174	0.044544108	0.001105805	2.74761E-05	8.66226E-07	3.22684E-08	1.57836E-09	8.00272E-11
242614505	22.6096	10955.03081	234.0122428	5.418595745	0.116773374	0.002774537	6.43028E-05	1.7914E-06	5.36738E-08	1.93533E-09	6.85876E-11
274855505	22.6167	28.82261698	1.597239575	0.093857968	0.00519556	0.000304327	1.66705E-05	9.46771E-07	4.78588E-08	2.34175E-09	9.61714E-11
242649305	22.6211	21318.9309	334.8054382	5.74345094	0.091575513	0.001642842	2.97422E-05	7.09673E-07	2.09008E-08	8.58539E-10	3.87357E-11
257047505	22.6214	1393.434559	29.43861963	0.675125547	0.014456632	0.000344761	8.25108E-06	2.52652E-07	9.25622E-09	4.53753E-10	2.37212E-11
411518705	22.6325	31370.38802	450.561983	7.081984545	0.103266268	0.001697245	2.81011E-05	6.14318E-07	1.65304E-08	6.19847E-10	2.54562E-11
260659505	22.6357	8.352886687	0.409260899	0.021349344	0.001051762	5.57673E-05	2.87386E-06	1.67501E-07	9.87322E-09	6.24306E-10	3.45365E-11
291639905	22.6357	51161.83821	735.8219085	11.5856172	0.169304593	0.002791934	4.65498E-05	1.03342E-06	2.87239E-08	1.1378E-09	5.06177E-11
411794705	22.6612	8153335.29	36826.95839	187.4673051	0.880851272	0.005030144	3.24795E-05	3.65104E-07	6.87356E-09	2.34204E-10	1.04225E-11
291672305	22.6662	487.1003833	13.82813453	0.423155094	0.012134227	0.000382497	1.19266E-05	4.52181E-07	1.90232E-08	9.66541E-10	4.71264E-11
267926705	22.6679	3345.909916	56.41032687	1.03657434	0.01770271	0.000338172	6.4575E-06	1.59667E-07	4.8288E-09	2.05811E-10	9.9995E-12
256706105	22.6744	11164196.86	41301.8456	173.7617429	0.682750381	0.003412106	2.10047E-05	2.48878E-07	5.11819E-09	1.86016E-10	8.60013E-12
247831505	22.6824	24.02981196	1.265093692	0.070750625	0.00372969	0.000209285	1.11219E-05	6.30539E-07	3.30883E-08	1.72828E-09	7.63374E-11
263373905	22.6973	259381.6836	3068.008001	39.81544947	0.476183824	0.006395449	8.47148E-05	1.46322E-06	3.14401E-08	1.00515E-09	3.83235E-11
312287105	22.6974	4813490.514	27309.47774	174.0550535	1.031161786	0.00741619	5.99372E-05	7.82178E-07	1.50007E-08	4.66178E-10	1.77897E-11
260431505	22.7024	14126.41685	221.4615885	3.784755406	0.059797856	0.001047638	1.79119E-05	3.87434E-07	1.01582E-08	3.82978E-10	1.68656E-11
260729105	22.7091	3.835721558	0.215028706	0.012794817	0.000719884	4.32917E-05	2.50717E-06	1.59752E-07	9.91426E-09	6.33862E-10	3.45377E-11
331171505	22.7241	869439.8538	7992.540534	81.21546268	0.760239123	0.008141358	8.8499E-05	1.32961E-06	2.60027E-08	7.70463E-10	2.70735E-11
251248505	22.7248	332920.1555	3903.869498	50.29928429	0.598755222	0.008068592	0.000109178	1.96726E-06	4.40634E-08	1.4179E-09	5.20128E-11
331092305	22.7336	5218.315828	84.07346741	1.478104406	0.024140287	0.00044202	8.10409E-06	1.92701E-07	5.54575E-09	2.20688E-10	9.79905E-12
279348305	22.7504	3100.971962	64.13974131	1.440059305	0.030152766	0.000702072	1.63051E-05	4.7903E-07	1.64875E-08	7.40858E-10	3.44941E-11
251234105	22.7546	6796021.846	39377.10263	255.0746582	1.52014189	0.010706459	8.08313E-05	9.63716E-07	1.76435E-08	5.62406E-10	2.3177E-11
263294705	22.7727	11047046.84	59658.19121	360.4557477	1.999093866	0.013090558	9.1256E-05	1.00053E-06	1.68638E-08	5.01683E-10	1.95044E-11
411579905	22.7769	272.5612975	11.17865627	0.489707964	0.020183357	0.000898126	3.86728E-05	1.89243E-06	9.3874E-08	5.03017E-09	2.31895E-10
403486505	22.7838	3278.657694	71.11021782	1.672021825	0.036662436	0.000889999	2.13596E-05	6.34123E-07	2.12731E-08	8.96749E-10	3.81329E-11
359431505	22.8000	21806.18477	397.1250258	7.868491225	0.14498186	0.002974495	6.05676E-05	1.56303E-06	4.74856E-08	1.91243E-09	7.98885E-11
274817105	22.8354	1960.766455	42.83455893	1.014840957	0.022457363	0.000552442	1.3609E-05	4.26922E-07	1.59932E-08	8.02274E-10	4.29731E-11
411810305	22.8394	8472999.572	49135.11122	317.8748783	1.881390813	0.012954933	9.18034E-05	9.61087E-07	1.45167E-08	3.80038E-10	1.31295E-11
263292905	22.8455	4055.287408	74.08706301	1.471616224	0.027108211	0.000551765	1.09387E-05	2.67879E-07	7.68166E-09	3.07063E-10	1.41462E-11
274833905	22.8457	2.82762E-06	1.05199E-05	3.37945E-05	7.80416E-05	7.65578E-05	1.77566E-05	1.13199E-06	3.80604E-08	1.33634E-09	4.96258E-11
257048105	22.8484	634.5325214	15.368482	0.402660114	0.009866861	0.00026752	7.22411E-06	2.43871E-07	9.56646E-09	4.84524E-10	2.53E-11
247866305	22.8516	8.679315595	0.455966755	0.025465533	0.001341972	7.55497E-05	4.06997E-06	2.39193E-07	1.34955E-08	7.81791E-10	3.8976E-11
247568705	22.8583	12107.73753	238.1450812	5.091565583	0.101477127	0.002254553	5.01637E-05	1.43239E-06	4.92952E-08	2.30644E-09	1.16405E-10
331109105	22.8622	197014.6326	1929.937856	20.85706423	0.207732083	0.002358624	2.70919E-05	4.28618E-07	8.96236E-09	2.9275E-10	1.17696E-11
242645705	22.8830	644989.8963	6188.055691	65.49614102	0.638814067	0.007113559	8.02606E-05	1.24779E-06	2.53808E-08	7.91397E-10	2.97373E-11
378601505	22.8845	468.3930173	12.07307793	0.336260439	0.008770862	0.000252966	7.28959E-06	2.63527E-07	1.12088E-08	6.25728E-10	3.68484E-11
247849505	22.8848	9.851589605	0.568434983	0.034759032	0.002005702	0.000122686	7.0785E-06	4.30462E-07	2.40249E-08	1.33303E-09	6.33742E-11
411534305	22.8918	1.978151994	0.154091643	0.012637628	0.000981078	7.95787E-05	5.98025E-06	4.47441E-07	2.84899E-08	1.67143E-09	8.04772E-11
251204705	22.9147	18.73211794	1.28080591	0.09242813	0.006299168	0.000450092	2.97691E-05	1.96837E-06	1.09704E-07	5.49489E-09	2.14372E-10
267697505	22.9236	1347.343403	36.71603655	1.079108084	0.029674737	0.00089622	2.66574E-05	9.64083E-07	3.92009E-08	1.98612E-09	9.96917E-11
411551105	22.9376	4883.012352	102.1353093	2.317158663	0.049044225	0.00115383	2.70876E-05	8.07427E-07	2.86235E-08	1.35718E-09	6.82613E-11
403490105	22.9448	1767.333338	44.08595737	1.188484595	0.029933639	0.000830296	2.26869E-05	7.5564E-07	2.80469E-08	1.28081E-09	5.74484E-11
411581705	22.9488	281937.1381	4374.702563	74.09644654	1.163487177	0.020429898	0.00035588	7.93606E-06	2.10256E-07	7.49188E-09	2.77174E-10
247865705	22.9693	10.54452596	0.547215161	0.03017698	0.001569821	8.7247E-05	4.63633E-06	2.68682E-07	1.4945E-08	8.55008E-10	4.21935E-11
411557705	22.9700	16723554.13	113636.9553	857.2610496	5.92259338	0.04723474	0.000383422	4.42292E-06	6.8774E-08	1.7054E-09	5.19915E-11
263276705	23.0032	0.108395376	0.018061749	0.003042914	0.000456827	5.81156E-05	4.63172E-06	2.37831E-07	9.06431E-09	3.86043E-10	1.74371E-11
279068105	23.0057	18243713797	26429160.23	44293.52909	67.74873677	0.133334595	0.00031817	1.61464E-06	1.70875E-08	3.98515E-10	1.34532E-11
279393305	23.0126	1349.243043	30.76926001	0.759731767	0.017498702	0.000444874	1.11437E-05	3.4362E-07	1.20653E-08	5.43543E-10	2.5436E-11
291665105	23.0174	0.000170212	0.000698538	0.002093601	0.003023209	0.001071139	7.36434E-05	2.14083E-06	4.97444E-08	1.49985E-09	5.18894E-11
260426705	23.0221	438.9079569	9.553450343	0.225494399	0.004971962	0.000121987	3.00563E-06	9.51269E-08	3.62199E-09	1.89443E-10	1.1367E-11
251246705	23.0612	351490.4324	4171.300383	54.38829409	0.654951988	0.008911721	0.000121311	2.18604E-06	4.88069E-08	1.56898E-09	5.77555E-11
334961105	23.0739	2257.654229	52.63000447	1.328316649	0.031309158	0.000816036	2.11073E-05	6.83885E-07	2.6232E-08	1.35634E-09	7.62849E-11
260405105	23.0828	444.8238767	11.46119453	0.318923912	0.008296072	0.000237443	6.7012E-06	2.31862E-07	9.17971E-09	4.68866E-10	2.51093E-11
411778505	23.0881	123388.6618	1548.338505	21.31529077	0.271156893	0.003884895	5.54805E-05	1.0429E-06	2.44393E-08	8.37257E-10	3.33494E-11
267977705	23.1062	102.4119692	3.999970444	0.167041672	0.006546772	0.000276151	1.11279E-05	4.97788E-07	2.18062E-08	1.02762E-09	4.39061E-11
267618305	23.1084	0.0085108	0.001952584	0.000460745	0.000104837	2.41236E-05	5.09198E-06	9.69736E-07	1.36886E-07	1.37763E-08	8.40053E-10
251223905	23.1087	304.3933302	10.00555922	0.352292608	0.011525679	0.000400465	1.27301E-05	4.31815E-07	1.46922E-08	6.23986E-10	2.90547E-11
275159105	23.1145	812.2724833	20.86732459	0.579010349	0.015036465	0.000431206	1.23119E-05	4.38988E-07	1.838E-08	1.01417E-09	5.9356E-11
331092905	23.1233	15583.78134	214.5836256	3.235429391	0.045196574	0.00071135	1.12409E-05	2.34885E-07	6.13168E-09	2.31699E-10	1.0156E-11
267701705	23.1428	14590.08907	267.161875	5.324129298	0.098705772	0.002039357	4.19659E-05	1.1058E-06	3.52575E-08	1.55949E-09	7.63212E-11
274816505	23.1472	1386.948468	32.13602895	0.805994971	0.018888362	0.000490275	1.26754E-05	4.12014E-07	1.57778E-08	7.98731E-10	4.26479E-11
403440305	23.1668	1107.633211	28.24020591	0.777859772	0.020037937	0.000568982	1.5993E-05	5.54444E-07	2.20239E-08	1.11445E-09	5.70666E-11
274868705	23.1750	25943.78515	456.6116028	8.751353493	0.155913447	0.003098255	6.12624E-05	1.55191E-06	4.74628E-08	2.00639E-09	9.28101E-11
359123105	23.1912	214763278	614728.6493	2011.049775	6.090996241	0.023386561	0.000108388	9.68813E-07	1.53968E-08	4.55959E-10	1.78133E-11
260348105	23.1930	78475.76228	981.1693388	13.46666725	0.170957575	0.002453043	3.53951E-05	6.81928E-07	1.65927E-08	5.91041E-10	2.43499E-11
263315105	23.2093	0.151329135	0.028102218	0.005197578	0.000827909	0.000103047	7.22697E-06	3.19765E-07	1.11536E-08	4.6116E-10	2.08298E-11
256725305	23.2185	1.474125524	0.121217025	0.01049428	0.000864339	7.51446E-05	6.25889E-06	5.54808E-07	4.63584E-08	3.75853E-09	2.38494E-10
251247905	23.2236	224387.0616	2804.105556	38.44168964	0.48700128	0.006950974	9.88745E-05	1.84465E-06	4.23332E-08	1.39621E-09	5.30064E-11
242307305	23.2238	8.551517012	0.488117453	0.029359181	0.001634612	9.17391E-05	4.32069E-06	1.87323E-07	7.29386E-09	3.339E-10	1.63405E-11
279050705	23.2479	5.410012483	1.918904427	0.3091491	0.016912734	0.000475763	9.42173E-06	2.13981E-07	5.83872E-09	2.31529E-10	1.08713E-11
256701305	23.2487	42291.82271	430.3936315	4.844614734	0.050823703	0.000624079	8.244E-06	1.61085E-07	4.33347E-09	1.78876E-10	8.87518E-12
257013305	23.2513	1708.750632	45.92652342	1.331695367	0.036125113	0.001077019	3.16349E-05	1.12867E-06	4.48579E-08	2.18165E-09	1.02612E-10
411580505	23.2515	1039.847556	35.82321288	1.323605133	0.045875967	0.001726781	6.31158E-05	2.67867E-06	1.19235E-07	6.03037E-09	2.74303E-10
331091705	23.2520	8499.684975	135.1025344	2.343579971	0.037712565	0.000678573	1.21351E-05	2.78569E-07	7.68073E-09	2.93976E-10	1.26481E-11
359432105	23.2685	23553.45981	413.6059549	7.909428932	0.140485801	0.002778408	5.44122E-05	1.35265E-06	4.00405E-08	1.61514E-09	7.00645E-11
257046905	23.2692	1198.337089	26.95059402	0.656343961	0.014921268	0.000375754	9.4057E-06	2.95554E-07	1.09176E-08	5.33906E-10	2.76679E-11
251164505	23.2702	14413781.93	35770.70474	101.5716985	0.265934129	0.000885	3.607E-06	3.11498E-08	5.7851E-10	2.36996E-11	1.41798E-12
263277305	23.2735	89.18554805	3.616159311	0.156042541	0.006242943	0.000259425	9.47483E-06	3.43753E-07	1.17468E-08	4.83176E-10	2.13879E-11
347168105	23.2744	531.1388234	15.2773875	0.473102153	0.01369419	0.000432036	1.31846E-05	4.68508E-07	1.74502E-08	7.62854E-10	3.25904E-11
267616505	23.2815	0.230340164	0.033291339	0.005000344	0.000719028	0.000106275	1.45618E-05	1.89945E-06	1.96828E-07	1.59969E-08	8.52505E-10
260711105	23.2907	386771.7727	4711.672401	63.01457214	0.778305389	0.010834908	0.000150351	2.75498E-06	6.33478E-08	2.14925E-09	8.48008E-11
279450305	23.2907	9.89217021	0.533971183	0.030603712	0.001654379	9.52143E-05	5.2044E-06	3.0528E-07	1.681E-08	9.3447E-10	4.44276E-11
411581105	23.3061	369399.7644	5419.681775	86.91204474	1.290793372	0.021467139	0.000354343	7.54931E-06	1.95157E-07	7.05458E-09	2.77747E-10
359430905	23.3249	19079.0373	359.6453863	7.373888903	0.14054075	0.002973029	6.20429E-05	1.62157E-06	4.93803E-08	1.98685E-09	8.31219E-11
251247305	23.3366	456977.2324	5140.008154	63.55454295	0.725085753	0.009360134	0.00012091	2.08127E-06	4.50296E-08	1.43581E-09	5.36076E-11
403445105	23.3410	185.037184	6.442656187	0.240620771	0.008437456	0.000321718	1.19628E-05	5.19856E-07	2.38942E-08	1.26157E-09	6.16573E-11
326311505	23.3429	234598.3405	3098.033859	44.82811377	0.599667554	0.00901419	0.000134759	2.63313E-06	6.36887E-08	2.2284E-09	8.87184E-11
274836305	23.3741	58489.67173	1068.483795	21.16382517	0.38575181	0.007604859	0.000138257	2.84717E-06	6.32585E-08	1.92377E-09	6.76381E-11
251216705	23.3809	56.49099024	1.824045615	0.063318081	0.002063805	7.36615E-05	2.60343E-06	1.12315E-07	5.59552E-09	3.62682E-10	2.51878E-11
411567905	23.3948	24.98955608	1.810586869	0.138248845	0.009963734	0.000748212	5.13295E-05	3.41361E-06	1.83331E-07	8.59805E-09	3.13296E-10
359392505	23.4032	4113.879948	110.1655684	3.178528291	0.085376097	0.002484399	6.83992E-05	2.11257E-06	6.52235E-08	2.34267E-09	8.40339E-11
312287705	23.4157	66930827.67	264017.1698	1178.691238	4.865454609	0.024743327	0.000144304	1.46297E-06	2.37743E-08	6.74252E-10	2.44462E-11
256649105	23.4159	20.44426293	1.108286176	0.063387158	0.003352614	0.000178878	7.97378E-06	3.23539E-07	1.16058E-08	4.91166E-10	2.24595E-11
279363905	23.4384	900.4891872	24.43318438	0.715268393	0.019580379	0.000588065	1.73447E-05	6.20329E-07	2.50318E-08	1.27804E-09	6.62519E-11
260346305	23.4425	7597.434341	92.68842864	1.247149861	0.015734663	0.000232361	3.69734E-06	8.45111E-08	2.55824E-09	1.14891E-10	6.10668E-12
378536105	23.4429	3260.407117	80.39489256	2.141781956	0.053215113	0.00144989	3.84209E-05	1.21215E-06	4.13079E-08	1.71203E-09	7.09981E-11
260366705	23.4442	3357.225084	72.14652121	1.680360565	0.036438039	0.00087142	2.04009E-05	5.84247E-07	1.89916E-08	8.05177E-10	3.65751E-11
378324305	23.4504	60719.72378	812.8329707	11.91211213	0.161484326	0.002460235	3.73026E-05	7.37598E-07	1.78845E-08	6.18874E-10	2.43763E-11
251147105	23.4546	719.3853195	15.7013019	0.371450429	0.008191439	0.000199641	4.79976E-06	1.43469E-07	5.01988E-09	2.37205E-10	1.24684E-11
263675105	23.4602	263.867101	8.006765096	0.261418082	0.007995882	0.000267286	8.75359E-06	3.43091E-07	1.48972E-08	7.97812E-10	4.25687E-11
326290505	23.4680	356522.958	5827.200638	103.672183	1.700387648	0.030573182	0.000517983	1.01305E-05	2.05576E-07	5.25085E-09	1.42754E-10
411500105	23.4696	1001.72852	25.47567586	0.699963125	0.017978507	0.000508552	1.42128E-05	4.90564E-07	1.97207E-08	1.04829E-09	5.9419E-11
267599705	23.4714	14025956626	4740732.244	2170.072877	1.250672324	0.001898252	8.14879E-06	1.08201E-07	2.66171E-09	1.10337E-10	5.64896E-12
